parcel_number,address,latitude,longitude,property_class,historic_district,scraped
16173200020000,1102 S LOMBARD AVE,41.86886473,-87.77889082,205,,false
16183160290000,1102 S MAPLE AVE,41.86850906,-87.80303513,295,,false
16173210020000,1102 S TAYLOR AVE,41.86885093,-87.77764684,204,,false
16183170020000,1102 WISCONSIN AVE,41.86846751,-87.80162264,203,,false
16051090300000,1103 N LOMBARD AVE,41.90599301,-87.78107909,204,,false
16183190190000,1103 S CLINTON AVE,41.86850118,-87.79809035,203,,false
16184200220000,1103 S ELMWOOD AVE,41.86877279,-87.78558585,205,,false
16184190200000,1103 S GUNDERSON AVE,41.86873719,-87.7867566,205,,false
16173220200000,1103 S HUMPHREY AVE,41.86886833,-87.77573058,205,,false
16173190210000,1103 S LOMBARD AVE,41.86883811,-87.77946417,202,,false
16173210210000,1103 S LYMAN AVE,41.86888005,-87.77696691,205,,false
16184210220000,1103 S RIDGELAND AVE,41.86878747,-87.78434365,205,,false
16184180190000,1103 S SCOVILLE AVE,41.86871523,-87.78802002,202,,false
16183170170000,1103 WENONAH AVE,41.86848117,-87.80078101,203,,false
16061090120000,1103 WOODBINE AVE,41.9054711,-87.79987475,205,,false
16184170350000,1104 CLARENCE AVE,41.86862278,-87.78993264,203,,false
16062130090000,1104 FAIR OAKS AVE,41.90594319,-87.78832774,206,,false
16061070270000,1104 GREENFIELD ST,41.90540991,-87.80439225,205,,false
16183190020000,1104 HOME AVE,41.86844595,-87.79880336,204,,false
16062140110000,1104 N ELMWOOD AVE,41.90593933,-87.78690581,206,,false
16051090190000,1104 N HARVEY AVE,41.9060414,-87.78171179,206,,false
16051110170000,1104 N HAYES AVE,41.90610989,-87.77913687,205,,false
16051130170000,1104 N HUMPHREY AVE,41.90614887,-87.77648214,205,,false
16061110110000,1104 N KENILWORTH AVE,41.90562354,-87.79764871,205,,false
16062100110000,1104 N LINDEN AVE,41.90588587,-87.79224103,205,,false
16051100190000,1104 N LOMBARD AVE,41.90604163,-87.78041393,205,,false
16051080110000,1104 N RIDGELAND AVE,41.90606303,-87.78291358,204,,false
16051120170000,1104 N TAYLOR AVE,41.90613591,-87.77781939,203,,false
16062150110000,1104 ROSSELL AVE,41.90597873,-87.78560485,204,,false
16173310180000,1104 S AUSTIN BLVD,41.86661301,-87.77444788,203,,false
16173170030000,1104 S CUYLER AVE,41.8687691,-87.78258828,206,,false
16184210030000,1104 S ELMWOOD AVE,41.86870054,-87.78503527,203,,false
16184150190000,1104 S EUCLID AVE,41.86856815,-87.79237598,203,,false
16173190020000,1104 S HARVEY AVE,41.86879401,-87.78014352,202,,false
16173180020000,1104 S HIGHLAND AVE,41.86879197,-87.78134728,202,,false
16173230030000,1104 S HUMPHREY AVE,41.86878551,-87.77522644,206,,false
16173200030000,1104 S LOMBARD AVE,41.86878382,-87.77891321,205,,false
16173220020000,1104 S LYMAN AVE,41.86885304,-87.77647546,203,,false
16183160020000,1104 S MAPLE AVE,41.86839186,-87.8031244,206,,false
16184190020000,1104 S SCOVILLE AVE,41.86864174,-87.78748171,205,,false
16184160020000,1104 S WESLEY AVE,41.86860614,-87.79118526,205,,false
16183180020000,1104 WENONAH AVE,41.86848848,-87.80021441,205,Gunderson ,false
16061100110000,1104 WOODBINE AVE,41.90562396,-87.79917888,206,,false
16184160360000,1105 CLARENCE AVE,41.86858874,-87.79048697,204,,false
16061130130000,1105 GREENFIELD ST,41.90505032,-87.80441633,205,,false
16183180180000,1105 HOME AVE,41.86847096,-87.79941752,205,Gunderson ,false
16062080220000,1105 N EUCLID AVE,41.90587501,-87.79406479,203,,false
16051080240000,1105 N HARVEY AVE,41.90605375,-87.78233105,205,,false
16051100290000,1105 N HAYES AVE,41.90610331,-87.77971743,205,,false
16051120250000,1105 N HUMPHREY AVE,41.90614912,-87.77713464,204,,false
16051090290000,1105 N LOMBARD AVE,41.90609005,-87.78105242,203,,false
16051110270000,1105 N TAYLOR AVE,41.90611286,-87.77841026,205,,false
16062140230000,1105 ROSSELL AVE,41.90594989,-87.78626203,204,,false
16184200230000,1105 S ELMWOOD AVE,41.86869383,-87.78558653,203,,false
16184140180000,1105 S EUCLID AVE,41.86859853,-87.79292214,203,,false
16184190210000,1105 S GUNDERSON AVE,41.86866105,-87.78675725,203,,false
16173180410000,1105 S HARVEY AVE,41.86876043,-87.78065289,278,,false
16173170210000,1105 S HIGHLAND AVE,41.86873507,-87.78192103,203,,false
16173220210000,1105 S HUMPHREY AVE,41.86877396,-87.77576032,205,,false
16173190220000,1105 S LOMBARD AVE,41.86874629,-87.77946496,202,,false
16173210220000,1105 S LYMAN AVE,41.86881517,-87.77695301,205,,false
16184210230000,1105 S RIDGELAND AVE,41.8687254,-87.78433662,205,,false
16184180200000,1105 S SCOVILLE AVE,41.86864192,-87.78802065,205,,false
16173200230000,1105 S TAYLOR AVE,41.86877784,-87.77823358,203,,false
16184150020000,1105 S WESLEY AVE,41.86856771,-87.7916851,205,,false
16183160160000,1105 WISCONSIN AVE,41.86838339,-87.80221923,205,,false
16184170030000,1106 CLARENCE AVE,41.86853819,-87.78993336,205,,false
16062110090000,1106 COLUMBIAN AVE,41.9059545,-87.79101759,206,,false
16051070110000,1106 EDMER AVE,41.90597911,-87.78432838,203,,false
16053070330000,1106 N AUSTIN BLVD,41.90044797,-87.77555348,205,,false
16062120090000,1106 N EAST AVE,41.9059649,-87.78972115,204,,false
16061120110000,1106 N GROVE AVE,41.9056509,-87.79611066,206,,false
16051090180000,1106 N HARVEY AVE,41.90610642,-87.78171124,203,,false
16051110160000,1106 N HAYES AVE,41.90622029,-87.77914413,205,,false
16051130160000,1106 N HUMPHREY AVE,41.90622693,-87.77649908,205,,false
16051100180000,1106 N LOMBARD AVE,41.90613253,-87.78040433,203,,false
16062080280000,1106 N OAK PARK AVE,41.90588429,-87.79466167,203,,false
16051120160000,1106 N TAYLOR AVE,41.90622056,-87.77784343,203,,false
16183200030000,1106 S CLINTON AVE,41.86840351,-87.79752713,203,,false
16184210040000,1106 S ELMWOOD AVE,41.86862717,-87.78502457,205,,false
16184150200000,1106 S EUCLID AVE,41.86847801,-87.79239561,205,,false
16183220030000,1106 S GROVE AVE,41.86847027,-87.79491086,203,,false
16184200030000,1106 S GUNDERSON AVE,41.86868294,-87.78625863,202,,false
16173190030000,1106 S HARVEY AVE,41.86868689,-87.78015199,204,,false
16173180030000,1106 S HIGHLAND AVE,41.86871866,-87.78134791,203,,false
16173200040000,1106 S LOMBARD AVE,41.86872433,-87.77889565,205,,false
16173220030000,1106 S LYMAN AVE,41.86876119,-87.77646903,202,,false
16184190030000,1106 S SCOVILLE AVE,41.86857683,-87.78747094,203,,false
16173210030000,1106 S TAYLOR AVE,41.86876177,-87.77763677,205,,false
16183180030000,1106 WENONAH AVE,41.86837724,-87.80022343,205,Gunderson ,false
16183170030000,1106 WISCONSIN AVE,41.86837054,-87.80162809,204,,false
16184160370000,1107 CLARENCE AVE,41.86849564,-87.79047643,206,,false
16062150230000,1107 EDMER AVE,41.90597585,-87.78491278,206,,false
16062120190000,1107 FAIR OAKS AVE,41.90600907,-87.78897968,206,,false
16062110190000,1107 N EAST AVE,41.90595528,-87.79042541,206,,false
16061110230000,1107 N GROVE AVE,41.90564217,-87.7968546,204,,false
16051080230000,1107 N HARVEY AVE,41.90614473,-87.78233908,203,,false
16051120240000,1107 N HUMPHREY AVE,41.90624006,-87.77713385,203,,false
16061100230000,1107 N KENILWORTH AVE,41.90561557,-87.79849751,206,,false
16061070260000,1107 N MARION ST,41.90552136,-87.80439782,206,,false
16061120230000,1107 N OAK PARK AVE,41.90566022,-87.79533308,206,,false
16051070220000,1107 N RIDGELAND AVE,41.90602761,-87.783633,203,,false
16183190200000,1107 S CLINTON AVE,41.86841692,-87.79809106,205,,false
16184200240000,1107 S ELMWOOD AVE,41.86860633,-87.7855684,203,,false
16184140190000,1107 S EUCLID AVE,41.86848572,-87.79291931,203,,false
16184190220000,1107 S GUNDERSON AVE,41.86859338,-87.78675783,205,,false
16173180420000,1107 S HARVEY AVE,41.86869558,-87.78065345,203,,false
16173190230000,1107 S LOMBARD AVE,41.86867061,-87.77945115,202,,false
16173210230000,1107 S LYMAN AVE,41.86875306,-87.77695355,205,,false
16184210240000,1107 S RIDGELAND AVE,41.86864929,-87.78434105,203,,false
16184180400000,1107 S SCOVILLE AVE,41.86857142,-87.78802125,205,,false
16183170180000,1107 WENONAH AVE,41.86840134,-87.80078167,204,,false
16061090110000,1107 WOODBINE AVE,41.90561187,-87.79986965,205,,false
16062130080000,1108 FAIR OAKS AVE,41.90607286,-87.78830079,206,,false
16183190030000,1108 HOME AVE,41.86833858,-87.79885537,205,,false
16053070320000,1108 N AUSTIN BLVD,41.90052538,-87.77554539,203,,false
16062140100000,1108 N ELMWOOD AVE,41.90607577,-87.7869393,205,,false
16062090230000,1108 N EUCLID AVE,41.90598906,-87.79346914,205,,false
16051090170000,1108 N HARVEY AVE,41.90620388,-87.78171921,205,,false
16062100300000,1108 N LINDEN AVE,41.90602247,-87.79225691,204,,false
16051100170000,1108 N LOMBARD AVE,41.90621055,-87.78041247,205,,false
16062080240000,1108 N OAK PARK AVE,41.90599454,-87.79463431,203,,false
16051080100000,1108 N RIDGELAND AVE,41.90616044,-87.78291274,203,,false
16062150100000,1108 ROSSELL AVE,41.906115,-87.78560369,203,,false
16173170040000,1108 S CUYLER AVE,41.86867323,-87.7825891,203,,false
16184210050000,1108 S ELMWOOD AVE,41.8685482,-87.78502147,206,,false
16183220040000,1108 S GROVE AVE,41.86838606,-87.79492214,205,,false
16184200040000,1108 S GUNDERSON AVE,41.86859837,-87.78626312,205,,false
16173190040000,1108 S HARVEY AVE,41.86860776,-87.78011492,203,,false
16173180040000,1108 S HIGHLAND AVE,41.86861997,-87.78134876,203,,false
16173230040000,1108 S HUMPHREY AVE,41.86868815,-87.77519836,203,,false
16173200050000,1108 S LOMBARD AVE,41.86865141,-87.77889628,202,,false
16173220040000,1108 S LYMAN AVE,41.86866394,-87.77646264,203,,false
16183160030000,1108 S MAPLE AVE,41.8682284,-87.803145,278,,false
16184190040000,1108 S SCOVILLE AVE,41.86850916,-87.78747151,205,,false
16173210040000,1108 S TAYLOR AVE,41.86867264,-87.77763393,205,,false
16184160030000,1108 S WESLEY AVE,41.86849098,-87.79114705,206,,false
16183170040000,1108 WISCONSIN AVE,41.86827658,-87.80161957,203,,false
16183180190000,1109 HOME AVE,41.86833205,-87.79940474,205,Gunderson ,false
16062130200000,1109 N ELMWOOD AVE,41.90608941,-87.78755242,206,,false
16062080180000,1109 N EUCLID AVE,41.90601777,-87.79406359,206,,false
16051100280000,1109 N HAYES AVE,41.90620051,-87.7797254,203,,false
16062090190000,1109 N LINDEN AVE,41.90599256,-87.79283616,206,,false
16051090280000,1109 N LOMBARD AVE,41.90618103,-87.78106044,278,,false
16061070250000,1109 N MARION ST,41.90565699,-87.8043967,206,,false
16051110260000,1109 N TAYLOR AVE,41.90620379,-87.77840947,205,,false
16063170090000,1109 PAULINA ST,41.8951556,-87.8038443,205,Frank Lloyd Wright,false
16183190210000,1109 S CLINTON AVE,41.86833002,-87.79808826,203,,false
16184200250000,1109 S ELMWOOD AVE,41.8685302,-87.78556905,203,,false
16173180230000,1109 S HARVEY AVE,41.86862781,-87.78063516,205,,false
16173170220000,1109 S HIGHLAND AVE,41.86862778,-87.78189175,205,,false
16173220220000,1109 S HUMPHREY AVE,41.86869071,-87.7757912,203,,false
16173210240000,1109 S LYMAN AVE,41.86868018,-87.77696141,202,,false
16184210250000,1109 S RIDGELAND AVE,41.8685449,-87.78433062,205,,false
16184150030000,1109 S WESLEY AVE,41.86846342,-87.79169353,205,,false
16183170190000,1109 WENONAH AVE,41.8683215,-87.80078233,203,,false
16183160170000,1109 WISCONSIN AVE,41.86824183,-87.80216357,205,,false
16072250970000,111 BISHOP QUARTER LN,41.88774693,-87.79100024,295,,false
16073020470000,111 HOME AVE,41.88637349,-87.80037222,295,,false
16074000350000,111 S EUCLID AVE APT A,41.88642879,-87.7930347,295,Ridgeland - Oak Park,false
16074000420000,111 S EUCLID AVE APT B,41.88643536,-87.79329707,295,Ridgeland - Oak Park,false
16083030180000,111 S TAYLOR AVE,41.8866032,-87.77848713,206,Ridgeland - Oak Park,false
16072250820000,111 WRIGHT LN,41.88773824,-87.79014102,295,,false
16184170040000,1110 CLARENCE AVE,41.86843104,-87.78993427,205,,false
16062110080000,1110 COLUMBIAN AVE,41.90607787,-87.79102536,205,,false
16051070100000,1110 EDMER AVE,41.90611551,-87.78435364,278,,false
16181270240000,1110 HARRISON ST,41.87382624,-87.8026662,204,,false
16183190040000,1110 HOME AVE,41.86824465,-87.79880969,203,,false
16053070310000,1110 N AUSTIN BLVD,41.90059729,-87.77554477,205,,false
16062120080000,1110 N EAST AVE,41.90611442,-87.78978096,206,,false
16061120100000,1110 N GROVE AVE,41.9057807,-87.79610958,206,,false
16051090160000,1110 N HARVEY AVE,41.90628161,-87.78171854,205,,false
16051110150000,1110 N HAYES AVE,41.90629155,-87.77914352,205,,false
16051130150000,1110 N HUMPHREY AVE,41.90633725,-87.77648931,205,,false
16061110100000,1110 N KENILWORTH AVE,41.90577278,-87.79764746,206,,false
16051100160000,1110 N LOMBARD AVE,41.90628828,-87.7804118,205,,false
16051120150000,1110 N TAYLOR AVE,41.90632784,-87.77786163,204,,false
16183200040000,1110 S CLINTON AVE,41.86829288,-87.79751748,203,,false
16173170050000,1110 S CUYLER AVE,41.86854918,-87.78259394,202,,false
16184150210000,1110 S EUCLID AVE,41.86838208,-87.7923851,205,,false
16183220050000,1110 S GROVE AVE,41.86830976,-87.79493336,205,,false
16184200050000,1110 S GUNDERSON AVE,41.8684968,-87.78625266,203,,false
16173190050000,1110 S HARVEY AVE,41.86852883,-87.78011937,202,,false
16173180050000,1110 S HIGHLAND AVE,41.86852686,-87.78133823,205,,false
16173200060000,1110 S LOMBARD AVE,41.86858392,-87.77890048,202,,false
16184190050000,1110 S SCOVILLE AVE,41.8684387,-87.78747966,203,,false
16173210050000,1110 S TAYLOR AVE,41.86859702,-87.77763458,202,,false
16184160040000,1110 S WESLEY AVE,41.86837755,-87.79114566,204,,false
16183180040000,1110 WENONAH AVE,41.8682835,-87.80021956,205,Gunderson ,false
16061100100000,1110 WOODBINE AVE,41.90575602,-87.7991935,206,,false
16184160200000,1111 CLARENCE AVE,41.86839413,-87.79047729,204,,false
16062150220000,1111 EDMER AVE,41.90611897,-87.78493739,206,,false
16062120180000,1111 FAIR OAKS AVE,41.90614539,-87.78898733,206,,false
16183180200000,1111 HOME AVE,41.86819314,-87.79939195,205,Gunderson ,false
16062110180000,1111 N EAST AVE,41.906098,-87.79041598,206,,false
16061110220000,1111 N GROVE AVE,41.905778,-87.79675773,206,,false
16051080220000,1111 N HARVEY AVE,41.90623583,-87.78237294,203,,false
16051100270000,1111 N HAYES AVE,41.90629805,-87.77975099,204,,false
16051120230000,1111 N HUMPHREY AVE,41.90632451,-87.77713312,204,,false
16061100220000,1111 N KENILWORTH AVE,41.90577089,-87.79846871,206,,false
16051090270000,1111 N LOMBARD AVE,41.906272,-87.78106788,204,,false
16061120220000,1111 N OAK PARK AVE,41.90577694,-87.79530567,206,,false
16051070210000,1111 N RIDGELAND AVE,41.90615732,-87.78361427,205,,false
16051110250000,1111 N TAYLOR AVE,41.90630751,-87.7784256,203,,false
16062140220000,1111 ROSSELL AVE,41.90609929,-87.78629541,204,,false
16183190220000,1111 S CLINTON AVE,41.8682352,-87.79808199,203,,false
16184200260000,1111 S ELMWOOD AVE,41.86846247,-87.7855583,205,,false
16184140200000,1111 S EUCLID AVE,41.86838423,-87.79292394,204,,false
16184190240000,1111 S GUNDERSON AVE,41.86844683,-87.78677418,203,,false
16173180240000,1111 S HARVEY AVE,41.86856014,-87.78063574,205,,false
16173190240000,1111 S LOMBARD AVE,41.8685842,-87.7794519,202,,false
16173210410000,1111 S LYMAN AVE,41.86860727,-87.77696204,202,,false
16184180230000,1111 S SCOVILLE AVE,41.86839639,-87.78797743,202,,false
16184150040000,1111 S WESLEY AVE,41.86837038,-87.79169809,205,,false
16063070110000,1111 THOMAS ST,41.89955907,-87.80455372,205,Frank Lloyd Wright,false
16183170200000,1111 WENONAH AVE,41.86824512,-87.80077832,203,,false
16061090100000,1111 WOODBINE AVE,41.90574378,-87.79985283,206,,false
16184170050000,1112 CLARENCE AVE,41.86832939,-87.78990492,203,,false
16051070090000,1112 EDMER AVE,41.90623892,-87.78436962,206,,false
16062130070000,1112 FAIR OAKS AVE,41.90620287,-87.78834315,206,,false
16062140090000,1112 N ELMWOOD AVE,41.90621209,-87.78694695,205,,false
16062090280000,1112 N EUCLID AVE,41.90612526,-87.79345037,206,,false
16061120090000,1112 N GROVE AVE,41.90591723,-87.79610843,204,,false
16051090150000,1112 N HARVEY AVE,41.90636606,-87.78171781,205,,false
16051110140000,1112 N HAYES AVE,41.90639544,-87.77914262,204,,false
16051130140000,1112 N HUMPHREY AVE,41.90643462,-87.77647966,204,,false
16062100080000,1112 N LINDEN AVE,41.90613259,-87.79225598,205,,false
16051100150000,1112 N LOMBARD AVE,41.9063793,-87.78042863,205,,false
16062080270000,1112 N OAK PARK AVE,41.90611138,-87.79463333,206,,false
16051080090000,1112 N RIDGELAND AVE,41.9062708,-87.7829118,204,,false
16051120140000,1112 N TAYLOR AVE,41.9064084,-87.77780344,203,,false
16062150090000,1112 ROSSELL AVE,41.90623189,-87.7856115,204,,false
16183200050000,1112 S CLINTON AVE,41.86819544,-87.79751477,278,,false
16173170060000,1112 S CUYLER AVE,41.86846459,-87.78259466,205,,false
16184180050000,1112 S EAST AVE,41.86835186,-87.78869512,206,,false
16184210060000,1112 S ELMWOOD AVE,41.86845797,-87.78502224,203,,false
16184150220000,1112 S EUCLID AVE,41.86828623,-87.79238968,205,,false
16183220060000,1112 S GROVE AVE,41.8682332,-87.7948917,203,,false
16184200060000,1112 S GUNDERSON AVE,41.86839535,-87.78626485,205,,false
16173230060000,1112 S HUMPHREY AVE,41.86855583,-87.77519951,203,,false
16173220050000,1112 S LYMAN AVE,41.8685558,-87.77643827,203,,false
16183160040000,1112 S MAPLE AVE,41.86808959,-87.80315478,203,,false
16173210060000,1112 S TAYLOR AVE,41.86850519,-87.77763176,202,,false
16063000200000,1112 THOMAS ST,41.89989823,-87.80457173,205,Frank Lloyd Wright,false
16183180050000,1112 WENONAH AVE,41.86816546,-87.8002159,205,Gunderson ,false
16183170050000,1112 WISCONSIN AVE,41.8681485,-87.8016302,203,,false
16063140070000,1113 AUGUSTA ST,41.8976909,-87.80406921,203,Frank Lloyd Wright,false
16063150090000,1113 MILLER AVE,41.89693392,-87.80402825,203,Frank Lloyd Wright,false
16062130190000,1113 N ELMWOOD AVE,41.90620634,-87.78756904,206,,false
16062090180000,1113 N LINDEN AVE,41.90611593,-87.79284393,206,,false
16051090260000,1113 N LOMBARD AVE,41.90637589,-87.78106698,203,,false
16063170080000,1113 PAULINA ST,41.89512948,-87.80395143,203,Frank Lloyd Wright,false
16184170210000,1113 S EAST AVE,41.8683233,-87.78921409,203,,false
16173180250000,1113 S HARVEY AVE,41.86849529,-87.7806363,205,,false
16173220230000,1113 S HUMPHREY AVE,41.86859573,-87.77576187,203,,false
16173190250000,1113 S LOMBARD AVE,41.86848699,-87.77945274,203,,false
16184210260000,1113 S RIDGELAND AVE,41.86846035,-87.78433889,205,,false
16183170210000,1113 WENONAH AVE,41.86814793,-87.80077913,203,,false
16063070220000,1114 AUGUSTA ST,41.89811363,-87.80447822,204,Frank Lloyd Wright,false
16062110070000,1114 COLUMBIAN AVE,41.90621419,-87.79103301,206,,false
16183190050000,1114 HOME AVE,41.8681405,-87.79880591,203,,false
16063140160000,1114 MILLER AVE,41.89728898,-87.80403095,204,Frank Lloyd Wright,false
16053070300000,1114 N AUSTIN BLVD,41.9006858,-87.775544,203,,false
16062120070000,1114 N EAST AVE,41.90624455,-87.78979689,206,,false
16061110090000,1114 N KENILWORTH AVE,41.90589618,-87.79766405,206,,false
16051100140000,1114 N LOMBARD AVE,41.90645067,-87.78040159,205,,false
16051080080000,1114 N RIDGELAND AVE,41.90642033,-87.78297159,206,,false
16063160180000,1114 PAULINA ST,41.8955785,-87.80397148,203,Frank Lloyd Wright,false
16173170070000,1114 S CUYLER AVE,41.86838346,-87.78259678,203,,false
16184210070000,1114 S ELMWOOD AVE,41.86836776,-87.78502679,205,,false
16173190060000,1114 S HARVEY AVE,41.86844703,-87.78011631,203,,false
16173180060000,1114 S HIGHLAND AVE,41.86844227,-87.78133896,203,,false
16173200070000,1114 S LOMBARD AVE,41.86851103,-87.77890472,205,,false
16173220060000,1114 S LYMAN AVE,41.86846127,-87.77643548,205,,false
16184190060000,1114 S SCOVILLE AVE,41.86830327,-87.78746194,278,,false
16184160050000,1114 S WESLEY AVE,41.86827044,-87.79115411,203,,false
16063150140000,1114 SCHNEIDER AVE,41.89648443,-87.80404021,203,Frank Lloyd Wright,false
16183180060000,1114 WENONAH AVE,41.8680648,-87.80021674,205,Gunderson ,false
16061100090000,1114 WOODBINE AVE,41.90587348,-87.79922002,205,,false
16184160220000,1115 CLARENCE AVE,41.86828422,-87.79048955,203,,false
16062150210000,1115 EDMER AVE,41.90627497,-87.78499714,204,,false
16062120170000,1115 FAIR OAKS AVE,41.90626223,-87.78898633,206,,false
16183180210000,1115 HOME AVE,41.86809595,-87.79939276,205,Gunderson ,false
16062110170000,1115 N EAST AVE,41.90624751,-87.79042294,206,,false
16062080170000,1115 N EUCLID AVE,41.90613453,-87.79404499,205,,false
16061110210000,1115 N GROVE AVE,41.90590789,-87.79677426,205,,false
16051080210000,1115 N HARVEY AVE,41.90633964,-87.78235502,203,,false
16051100260000,1115 N HAYES AVE,41.90638894,-87.7797414,205,,false
16061100210000,1115 N KENILWORTH AVE,41.90591756,-87.79847141,205,,false
16061070240000,1115 N MARION ST,41.9058071,-87.80438249,205,,false
16061120210000,1115 N OAK PARK AVE,41.90593934,-87.79529609,206,,false
16051070250000,1115 N RIDGELAND AVE,41.90630664,-87.78363061,203,,false
16051110240000,1115 N TAYLOR AVE,41.90640501,-87.77844238,203,,false
16063170070000,1115 PAULINA ST,41.89513008,-87.8040821,203,Frank Lloyd Wright,false
16062140210000,1115 ROSSELL AVE,41.90623548,-87.78622495,206,,false
16183190230000,1115 S CLINTON AVE,41.86815095,-87.7980827,205,,false
16184200270000,1115 S ELMWOOD AVE,41.86837797,-87.7855779,202,,false
16184140210000,1115 S EUCLID AVE,41.86827983,-87.79290972,202,,false
16184190250000,1115 S GUNDERSON AVE,41.86833686,-87.78677512,206,,false
16173180260000,1115 S HARVEY AVE,41.86842199,-87.7806407,205,,false
16173170240000,1115 S HIGHLAND AVE,41.86845586,-87.7819121,203,,false
16173220240000,1115 S HUMPHREY AVE,41.86850394,-87.77576628,202,,false
16173190260000,1115 S LOMBARD AVE,41.86838167,-87.77945365,206,,false
16173210270000,1115 S LYMAN AVE,41.86846957,-87.77696685,202,,false
16184210270000,1115 S RIDGELAND AVE,41.86837849,-87.78432072,205,,false
16184180240000,1115 S SCOVILLE AVE,41.86831465,-87.78798568,203,,false
16184150050000,1115 S WESLEY AVE,41.86824914,-87.79169912,205,,false
16063160090000,1115 SCHNEIDER AVE,41.89613111,-87.80398836,205,Frank Lloyd Wright,false
16183160180000,1115 WISCONSIN AVE,41.86807574,-87.80230011,206,,false
16061090090000,1115 WOODBINE AVE,41.90588466,-87.7998713,206,,false
16063170200000,1116 CHICAGO AVE,41.89446422,-87.80392612,203,Frank Lloyd Wright,false
16184170060000,1116 CLARENCE AVE,41.868211,-87.78991348,203,,false
16051070080000,1116 EDMER AVE,41.90638175,-87.78438601,205,,false
16062130060000,1116 FAIR OAKS AVE,41.90635887,-87.78835063,204,,false
16183190060000,1116 HOME AVE,41.86805372,-87.79880663,203,,false
16053070290000,1116 N AUSTIN BLVD,41.90076325,-87.77554332,203,,false
16062140080000,1116 N ELMWOOD AVE,41.90636801,-87.78693681,206,,false
16062090270000,1116 N EUCLID AVE,41.90626158,-87.79340577,234,,false
16051090140000,1116 N HARVEY AVE,41.90644404,-87.78171714,202,,false
16051110130000,1116 N HAYES AVE,41.9064862,-87.77910718,203,,false
16051130130000,1116 N HUMPHREY AVE,41.90652535,-87.77648768,203,,false
16062100070000,1116 N LINDEN AVE,41.90628203,-87.79224591,278,,false
16062080260000,1116 N OAK PARK AVE,41.9062347,-87.7946323,204,,false
16051120130000,1116 N TAYLOR AVE,41.90649281,-87.7777939,203,,false
16062150080000,1116 ROSSELL AVE,41.90635554,-87.78568033,204,,false
16183200060000,1116 S CLINTON AVE,41.86809271,-87.79750505,203,,false
16184210080000,1116 S ELMWOOD AVE,41.86828024,-87.78500489,203,,false
16184150230000,1116 S EUCLID AVE,41.86818461,-87.79236788,203,,false
16183220070000,1116 S GROVE AVE,41.8681068,-87.79488923,206,,false
16184200080000,1116 S GUNDERSON AVE,41.86827987,-87.78629227,203,,false
16173190070000,1116 S HARVEY AVE,41.86836816,-87.78013209,203,,false
16173180070000,1116 S HIGHLAND AVE,41.86837185,-87.78135467,202,,false
16173230080000,1116 S HUMPHREY AVE,41.86841825,-87.77522963,203,,false
16173200080000,1116 S LOMBARD AVE,41.86841369,-87.77888025,203,,false
16183160050000,1116 S MAPLE AVE,41.86796116,-87.80315584,203,,false
16184190070000,1116 S SCOVILLE AVE,41.86820461,-87.78747033,203,,false
16173210070000,1116 S TAYLOR AVE,41.868408,-87.77763622,202,,false
16184160060000,1116 S WESLEY AVE,41.86816613,-87.79115877,205,,false
16063150130000,1116 SCHNEIDER AVE,41.89647165,-87.80415318,205,Frank Lloyd Wright,false
16183170060000,1116 WISCONSIN AVE,41.86805506,-87.80162566,203,,false
16184160390000,1117 CLARENCE AVE,41.8681798,-87.79047155,203,,false
16062100190000,1117 COLUMBIAN AVE,41.90626701,-87.79166669,206,,false
16062150200000,1117 EDMER AVE,41.90638517,-87.78496095,205,,false
16063150080000,1117 MILLER AVE,41.89691615,-87.80418137,203,Frank Lloyd Wright,false
16062130180000,1117 N ELMWOOD AVE,41.90635598,-87.78760242,204,,false
16062080160000,1117 N EUCLID AVE,41.90625146,-87.79406162,205,,false
16061110200000,1117 N GROVE AVE,41.90605068,-87.79678188,205,,false
16051080200000,1117 N HARVEY AVE,41.90643024,-87.78233662,203,,false
16051100250000,1117 N HAYES AVE,41.90647987,-87.77974061,203,,false
16051120210000,1117 N HUMPHREY AVE,41.90651257,-87.77712268,203,,false
16062090170000,1117 N LINDEN AVE,41.90627172,-87.79280796,206,,false
16051090250000,1117 N LOMBARD AVE,41.90647334,-87.78107495,203,,false
16051110230000,1117 N TAYLOR AVE,41.90649569,-87.77838932,205,,false
16062140200000,1117 ROSSELL AVE,41.90639119,-87.78622362,205,,false
16183190240000,1117 S CLINTON AVE,41.86806406,-87.79808342,203,,false
16184170220000,1117 S EAST AVE,41.86820487,-87.7892151,205,,false
16184200280000,1117 S ELMWOOD AVE,41.86828489,-87.78557114,203,,false
16184140220000,1117 S EUCLID AVE,41.86818398,-87.7929143,203,,false
16184190260000,1117 S GUNDERSON AVE,41.86824936,-87.78675698,203,,false
16173180270000,1117 S HARVEY AVE,41.86835425,-87.78062618,207,,false
16173170250000,1117 S HIGHLAND AVE,41.86836554,-87.781894,203,,false
16173210280000,1117 S LYMAN AVE,41.86840476,-87.77696742,205,,false
16184210280000,1117 S RIDGELAND AVE,41.86831087,-87.78433262,205,,false
16184180250000,1117 S SCOVILLE AVE,41.86822717,-87.78797132,205,,false
16173200430000,1117 S TAYLOR AVE,41.86838889,-87.77821887,205,,false
16184150060000,1117 S WESLEY AVE,41.86812502,-87.79168884,205,,false
